Country,Party,PartyName,Dimension,Scale,Mean,SD,N,Vote_Share,Election_Date
76,DEHAP,88,21,2,10.13333321,5.23541069,15,6.2,2002
76,DEHAP,88,22,1,7.157894611,2.713406086,19,6.2,2002
76,DEHAP,88,22,2,10.27777767,5.859186172,18,6.2,2002
76,DEHAP,88,99,1,14.03846169,5.347753048,26,6.2,2002
76,DSP,89,1,1,6.346153736,3.588228703,26,1.2,2002
76,DSP,89,1,2,11.33333302,4.904892445,24,1.2,2002
76,DSP,89,2,1,11.04166698,3.850230455,24,1.2,2002
76,DSP,89,2,2,7.960000038,5.053711414,25,1.2,2002
76,DSP,89,4,1,11.88000011,4.824589729,25,1.2,2002
76,DSP,89,4,2,12.92307663,5.11408329,26,1.2,2002
76,DSP,89,5,1,9.880000114,4.746226788,25,1.2,2002
76,DSP,89,5,2,10.03846169,4.999845982,26,1.2,2002
76,DSP,89,9,1,14.92592621,3.024590492,27,1.2,2002
76,DSP,89,9,2,15.0370369,3.240150452,27,1.2,2002
76,DSP,89,10,1,17.19230843,3.868014812,26,1.2,2002
76,DSP,89,10,2,15.68000031,5.735270977,25,1.2,2002
76,DSP,89,12,1,13,5.192302227,26,1.2,2002
76,DSP,89,12,2,12.38461494,6.020477772,26,1.2,2002
76,DSP,89,13,1,9.25,3.261730909,28,1.2,2002
76,DSP,89,19,1,10.05882359,2.486729383,17,1.2,2002
76,DSP,89,19,2,7.777777672,4.066441536,18,1.2,2002
76,DSP,89,21,1,8.079999924,5.098365784,25,1.2,2002
76,DSP,89,21,2,11.52000046,5.237047672,25,1.2,2002
76,DSP,89,22,1,7.346153736,3.110527992,26,1.2,2002
76,DSP,89,22,2,11.96000004,4.38254118,25,1.2,2002
76,DSP,89,99,1,13.23076916,4.245540619,26,1.2,2002
18,DeSUS,90,1,1,7.982758522,4.35080719,58,5.2,2000
18,DeSUS,90,1,2,10.61111069,4.740100384,54,5.2,2000
18,DeSUS,90,2,1,10.33333302,3.602247953,57,5.2,2000
18,DeSUS,90,2,2,9.071428299,5.073485851,56,5.2,2000
18,DeSUS,90,3,1,7.661016941,3.688800335,59,5.2,2000
18,DeSUS,90,3,2,9.293103218,4.328642368,58,5.2,2000
18,DeSUS,90,4,1,14.83333302,3.764988899,60,5.2,2000
18,DeSUS,90,4,2,12.98214245,4.629907131,56,5.2,2000
18,DeSUS,90,5,1,10.77966118,3.648654938,59,5.2,2000
18,DeSUS,90,5,2,8.392857552,4.313524723,56,5.2,2000
18,DeSUS,90,6,1,5.116666794,3.800498009,60,5.2,2000
18,DeSUS,90,6,2,12.03508759,5.846137047,57,5.2,2000
18,DeSUS,90,7,1,11.9830513,3.660090208,59,5.2,2000
18,DeSUS,90,7,2,9.982758522,4.293983459,58,5.2,2000
18,DeSUS,90,8,1,10.73333359,4.595010757,60,5.2,2000
18,DeSUS,90,8,2,10.01754379,4.474096775,57,5.2,2000
18,DeSUS,90,9,1,11.06779671,3.428402662,59,5.2,2000
18,DeSUS,90,9,2,9.071428299,4.27617979,56,5.2,2000
18,DeSUS,90,10,1,15.71666622,3.778133631,60,5.2,2000
18,DeSUS,90,10,2,10.24137974,5.312383175,58,5.2,2000
18,DeSUS,90,11,1,8.118643761,3.494255066,59,5.2,2000
18,DeSUS,90,11,2,9.228070259,3.565797567,57,5.2,2000
18,DeSUS,90,12,1,10.25,3.7760396,60,5.2,2000
18,DeSUS,90,12,2,8.482758522,3.849089146,58,5.2,2000
18,DeSUS,90,13,1,6.866666794,3.456591129,60,5.2,2000
18,DeSUS,90,99,1,13.25862026,4.628517151,58,5.2,2000
71,DNA,91,1,1,6.619047642,1.802115202,21,24.3,2001
71,DNA,91,1,2,13.85714245,3.691689491,21,24.3,2001
71,DNA,91,2,1,6.150000095,2.641271591,20,24.3,2001
71,DNA,91,2,2,10.47619057,3.776493788,21,24.3,2001
71,DNA,91,4,1,16.1428566,1.621286988,21,24.3,2001
71,DNA,91,4,2,15.14285755,2.613153458,21,24.3,2001
71,DNA,91,5,1,12.80952358,3.26525712,21,24.3,2001
71,DNA,91,5,2,13.04761887,2.729032516,21,24.3,2001
71,DNA,91,12,1,13.04761887,2.312491894,21,24.3,2001
71,DNA,91,12,2,10.71428585,3.551659584,21,24.3,2001
71,DNA,91,13,1,7.904761791,1.786190391,21,24.3,2001
71,DNA,91,19,1,9.285714149,3.116774797,21,24.3,2001
71,DNA,91,19,2,10,3.209361315,21,24.3,2001
71,DNA,91,21,1,4.166666508,1.339446783,18,24.3,2001
71,DNA,91,21,2,13.5,2.770644426,18,24.3,2001
71,DNA,91,22,1,7.904761791,2.278261662,21,24.3,2001
71,DNA,91,22,2,13.5714283,2.618614674,21,24.3,2001
71,DNA,91,99,1,7.263157845,3.649080515,19,24.3,2001
56,DIKO,92,1,1,8.75,0.957427084,4,14.8,2001
56,DIKO,92,1,2,12.25,0.957427084,4,14.8,2001
56,DIKO,92,2,1,12.5,4.932882786,4,14.8,2001
56,DIKO,92,2,2,11.75,4.031128883,4,14.8,2001
56,DIKO,92,4,1,16.25,1.5,4,14.8,2001
56,DIKO,92,4,2,15.75,3.201562166,4,14.8,2001
56,DIKO,92,5,1,13.5,2.380476236,4,14.8,2001
56,DIKO,92,5,2,9.25,4.349329472,4,14.8,2001
56,DIKO,92,12,1,11.25,1.258305788,4,14.8,2001
56,DIKO,92,12,2,12.5,1.914854169,4,14.8,2001
56,DIKO,92,13,1,10.75,2.62995553,4,14.8,2001
56,DIKO,92,19,1,13,2.581988811,4,14.8,2001
56,DIKO,92,19,2,11.75,2.986078739,4,14.8,2001
56,DIKO,92,21,1,10,3.162277699,4,14.8,2001
56,DIKO,92,21,2,10.5,5.066227913,4,14.8,2001
56,DIKO,92,22,1,6.75,2.62995553,4,14.8,2001
56,DIKO,92,22,2,15,1.414213538,4,14.8,2001
56,DIKO,92,99,1,16,3.464101553,4,14.8,2001
56,DISI,93,1,1,15,0.816496611,4,34,2001
56,DISI,93,1,2,14.5,2.081665993,4,34,2001
56,DISI,93,2,1,10.5,1.732050776,4,34,2001
56,DISI,93,2,2,9.5,4.041451931,4,34,2001
56,DISI,93,4,1,19,0.816496611,4,34,2001
56,DISI,93,4,2,18,2.708012819,4,34,2001
56,DISI,93,5,1,13,4.163331985,4,34,2001
56,DISI,93,5,2,10.25,4.5,4,34,2001
56,DISI,93,12,1,6.5,3,4,34,2001
56,DISI,93,12,2,12.25,1.707825184,4,34,2001
56,DISI,93,13,1,17.5,0.577350259,4,34,2001
56,DISI,93,19,1,11.5,3.872983456,4,34,2001
56,DISI,93,19,2,13,1.825741887,4,34,2001
56,DISI,93,21,1,4,2.160246849,4,34,2001
56,DISI,93,21,2,15.5,3,4,34,2001
56,DISI,93,22,1,16.75,2.061552763,4,34,2001
56,DISI,93,22,2,16.75,1.5,4,34,2001
56,DISI,93,99,1,12.25,6.701989651,4,34,2001
76,DYP,94,1,1,10.88888931,5.235480309,27,9.6,2002
76,DYP,94,1,2,11.60000038,4.915960312,25,9.6,2002
76,DYP,94,2,1,15.5,4.022437096,26,9.6,2002
76,DYP,94,2,2,10.07692337,6.032731056,26,9.6,2002
76,DYP,94,4,1,13.74074078,3.967101097,27,9.6,2002
76,DYP,94,4,2,13.23076916,4.624350071,26,9.6,2002
76,DYP,94,5,1,15.57692337,3.796557188,26,9.6,2002
76,DYP,94,5,2,8.814814568,5.568020344,27,9.6,2002
76,DYP,94,9,1,16.07407379,2.907892704,27,9.6,2002
76,DYP,94,9,2,15.1785717,3.356073141,28,9.6,2002
76,DYP,94,10,1,10.40740776,3.682173967,27,9.6,2002
76,DYP,94,10,2,12.92592621,3.970331669,27,9.6,2002
76,DYP,94,12,1,11.55555534,4.088758945,27,9.6,2002
76,DYP,94,12,2,12.48148155,4.079690456,27,9.6,2002
76,DYP,94,13,1,15.21428585,1.771317601,28,9.6,2002
76,DYP,94,19,1,12.72222233,3.477753878,18,9.6,2002
76,DYP,94,19,2,9.526315689,4.247462273,19,9.6,2002
76,DYP,94,21,1,6.880000114,4.034435272,25,9.6,2002
76,DYP,94,21,2,11.54166698,4.283224583,24,9.6,2002
76,DYP,94,22,1,13.60000038,4.272001743,25,9.6,2002
76,DYP,94,22,2,14.35999966,4.270831108,25,9.6,2002
76,DYP,94,99,1,16,4.059556484,26,9.6,2002
53,Eco,95,1,1,4.619047642,2.95763731,21,3.1,2003
53,Eco,95,1,2,13.80000019,4.08591938,20,3.1,2003
53,Eco,95,2,1,2.857142925,2.031888723,21,3.1,2003
53,Eco,95,2,2,15.09523773,5.019011497,21,3.1,2003
53,Eco,95,5,1,2.476190567,1.860619426,21,3.1,2003
53,Eco,95,5,2,18.76190567,3.031579733,21,3.1,2003
53,Eco,95,12,1,12.52380943,5.617998123,21,3.1,2003
53,Eco,95,12,2,11,5.205766201,21,3.1,2003
53,Eco,95,13,1,3.450000048,1.848897219,20,3.1,2003
53,Eco,95,17,1,10.19999981,5.37454319,15,3.1,2003
53,Eco,95,17,2,11.46666622,4.611579418,15,3.1,2003
53,Eco,95,19,1,1.850000024,0.933301985,20,3.1,2003
53,Eco,95,19,2,17.45000076,1.791059613,20,3.1,2003
53,Eco,95,22,1,4.904761791,3.433726311,21,3.1,2003
53,Eco,95,22,2,15.19999981,3.458019018,20,3.1,2003
53,Eco,95,23,1,4.222222328,2.961628199,18,3.1,2003
53,Eco,95,23,2,10.77777767,5.139873505,18,3.1,2003
53,Eco,95,24,1,6.777777672,2.961628199,18,3.1,2003
53,Eco,95,24,2,11.38888931,3.912858009,18,3.1,2003
53,Eco,95,99,1,8.444444656,5.136057377,18,3.1,2003
72,PEV,96,1,1,5.125,4.470272064,16,1.17,2002
72,PEV,96,1,2,12.11764717,5.677613258,17,1.17,2002
72,PEV,96,2,1,3.5,1.63835609,20,1.17,2002
72,PEV,96,2,2,16.2631588,2.535133362,19,1.17,2002
72,PEV,96,5,1,2.333333254,1.798147202,21,1.17,2002
72,PEV,96,5,2,17.7142849,4.173042774,21,1.17,2002
72,PEV,96,12,1,6.470588207,3.97047925,17,1.17,2002
72,PEV,96,12,2,13.82352924,4.433329582,17,1.17,2002
72,PEV,96,13,1,4.150000095,1.496487141,20,1.17,2002
72,PEV,96,17,1,14.64705849,4.936359882,17,1.17,2002
72,PEV,96,17,2,12.88235283,4.635223389,17,1.17,2002
72,PEV,96,19,1,4.176470757,2.038237333,17,1.17,2002
72,PEV,96,19,2,14.875,2.552776337,16,1.17,2002
72,PEV,96,23,1,12,5.147815228,13,1.17,2002
72,PEV,96,23,2,11.92307663,3.094660521,13,1.17,2002
72,PEV,96,24,1,11.66666698,4.745925426,15,1.17,2002
72,PEV,96,24,2,12,4.855041504,15,1.17,2002
72,PEV,96,99,1,12.77777767,5.174093246,18,1.17,2002
7,Kesk,97,1,1,8,2.449489832,6,25.4,2003
7,Kesk,97,1,2,11.33333302,7.004760265,6,25.4,2003
7,Kesk,97,2,1,12,3.674234629,5,25.4,2003
7,Kesk,97,2,2,5.800000191,3.563705921,5,25.4,2003
7,Kesk,97,3,1,10.80000019,2.489979982,5,25.4,2003
7,Kesk,97,3,2,10.75,4.193248749,4,25.4,2003
7,Kesk,97,4,1,9.5,3.696845531,4,25.4,2003
7,Kesk,97,4,2,14,3.8078866,5,25.4,2003
7,Kesk,97,5,1,12.75,2.62995553,4,25.4,2003
7,Kesk,97,5,2,7.25,6.652067184,4,25.4,2003
7,Kesk,97,6,1,4.428571224,3.994043112,7,25.4,2003
7,Kesk,97,6,2,10.85714245,5.27347374,7,25.4,2003
7,Kesk,97,7,1,11.19999981,1.095445156,5,25.4,2003
7,Kesk,97,7,2,7.599999905,4.827007294,5,25.4,2003
7,Kesk,97,8,1,11.80000019,4.438467979,5,25.4,2003
7,Kesk,97,8,2,13.19999981,3.114482403,5,25.4,2003
7,Kesk,97,9,1,11.85714245,3.387652636,7,25.4,2003
7,Kesk,97,9,2,9.857142448,3.625307798,7,25.4,2003
7,Kesk,97,10,1,14.19999981,4.494441032,5,25.4,2003
7,Kesk,97,10,2,6.599999905,7.162401676,5,25.4,2003
7,Kesk,97,11,1,9.714285851,1.112697244,7,25.4,2003
7,Kesk,97,11,2,11.14285755,4.336994648,7,25.4,2003
7,Kesk,97,12,1,12.83333302,2.639444351,6,25.4,2003
7,Kesk,97,12,2,12.66666698,5.163977623,6,25.4,2003
7,Kesk,97,13,1,8.857142448,4.09994173,7,25.4,2003
7,Kesk,97,99,1,10.4285717,2.439750195,7,25.4,2003
7,EKRP,98,1,1,10,NA,1,1.1,2003
7,EKRP,98,1,2,3.5,0.707106769,2,1.1,2003
7,EKRP,98,2,1,19.60000038,0.547722578,5,1.1,2003
7,EKRP,98,2,2,18.39999962,2.302172899,5,1.1,2003
7,EKRP,98,3,1,6,NA,1,1.1,2003
7,EKRP,98,3,2,13,NA,1,1.1,2003
7,EKRP,98,4,1,3,2.645751238,3,1.1,2003
7,EKRP,98,4,2,16.33333397,2.309401035,3,1.1,2003
7,EKRP,98,5,1,8.666666985,5.507570744,3,1.1,2003
7,EKRP,98,5,2,9,5.656854153,2,1.1,2003
7,EKRP,98,6,1,14.5,2.121320248,2,1.1,2003
7,EKRP,98,6,2,10,7,3,1.1,2003
7,EKRP,98,7,1,18,NA,1,1.1,2003
7,EKRP,98,7,2,10,9.899495125,2,1.1,2003
7,EKRP,98,8,1,14.66666698,2.886751413,3,1.1,2003
7,EKRP,98,8,2,6.333333492,7.505553722,3,1.1,2003
7,EKRP,98,9,1,16.66666603,1.032795548,6,1.1,2003
7,EKRP,98,9,2,15.5,1.048808813,6,1.1,2003
7,EKRP,98,10,1,2.200000048,2.167948246,5,1.1,2003
7,EKRP,98,10,2,19,1.414213538,5,1.1,2003
7,EKRP,98,11,1,10,0,2,1.1,2003
7,EKRP,98,11,2,6.75,4.425305843,4,1.1,2003
7,EKRP,98,12,1,13,4.242640495,2,1.1,2003
7,EKRP,98,12,2,8.5,7.549834251,4,1.1,2003
7,EKRP,98,13,1,15.39999962,4.037325859,5,1.1,2003
7,EKRP,98,99,1,16.7142849,3.728909016,7,1.1,2003
7,Ref,99,1,1,19.33333397,1.032795548,6,17.7,2003
7,Ref,99,1,2,19.5,0.836660028,6,17.7,2003
7,Ref,99,2,1,10.39999962,2.880972147,5,17.7,2003
7,Ref,99,2,2,6,5.147815228,5,17.7,2003
7,Ref,99,3,1,19.39999962,0.547722578,5,17.7,2003
7,Ref,99,3,2,18.60000038,1.140175462,5,17.7,2003
7,Ref,99,4,1,17.20000076,2.167948246,5,17.7,2003
7,Ref,99,4,2,14.60000038,5.81377697,5,17.7,2003
7,Ref,99,5,1,16,4.690415859,4,17.7,2003
7,Ref,99,5,2,12,6.976150036,4,17.7,2003
7,Ref,99,6,1,7.166666508,6.047038078,6,17.7,2003
7,Ref,99,6,2,10.33333302,5.609515667,6,17.7,2003
7,Ref,99,7,1,2.200000048,1.643167615,5,17.7,2003
7,Ref,99,7,2,13.19999981,6.300793648,5,17.7,2003
7,Ref,99,8,1,3.400000095,1.81659019,5,17.7,2003
7,Ref,99,8,2,8,7.38241148,5,17.7,2003
7,Ref,99,9,1,9.142857552,3.43649888,7,17.7,2003
7,Ref,99,9,2,6,3.511884689,7,17.7,2003
7,Ref,99,10,1,12.60000038,4.615192413,5,17.7,2003
7,Ref,99,10,2,9.199999809,7.328028202,5,17.7,2003
7,Ref,99,11,1,1.714285731,0.755928934,7,17.7,2003
7,Ref,99,11,2,13.71428585,4.070801735,7,17.7,2003
7,Ref,99,12,1,12.33333302,5.006662369,6,17.7,2003
7,Ref,99,12,2,11.66666698,6.088240147,6,17.7,2003
7,Ref,99,13,1,19.2857151,0.755928934,7,17.7,2003
7,Ref,99,99,1,16.8571434,2.853569269,7,17.7,2003
7,ESDTP,100,1,1,5.833333492,1.16904521,6,0,2003
7,ESDTP,100,1,2,14,1.673320055,6,0,2003
7,ESDTP,100,2,1,13.33333302,2.886751413,3,0,2003
7,ESDTP,100,2,2,6,2.828427076,4,0,2003
7,ESDTP,100,3,1,4.75,3.774917126,4,0,2003
7,ESDTP,100,3,2,15.66666698,2.081665993,3,0,2003
7,ESDTP,100,4,1,4,4.123105526,5,0,2003
7,ESDTP,100,4,2,14.80000019,6.260990143,5,0,2003
7,ESDTP,100,5,1,10.5,2.121320248,2,0,2003
7,ESDTP,100,5,2,3.5,0.707106769,2,0,2003
7,ESDTP,100,6,1,2.142857075,1.463850141,7,0,2003
7,ESDTP,100,6,2,14.4285717,5.061526299,7,0,2003
7,ESDTP,100,7,1,16.25,1.707825184,4,0,2003
7,ESDTP,100,7,2,11.75,4.645786762,4,0,2003
7,ESDTP,100,8,1,14.5,1,4,0,2003
7,ESDTP,100,8,2,7.666666508,6.658328056,3,0,2003
7,ESDTP,100,9,1,9.166666985,3.816630363,6,0,2003
7,ESDTP,100,9,2,9.166666985,4.167333126,6,0,2003
7,ESDTP,100,10,1,17,1.581138849,5,0,2003
7,ESDTP,100,10,2,9.75,7.932002544,4,0,2003
7,ESDTP,100,11,1,8.333333015,1.032795548,6,0,2003
7,ESDTP,100,11,2,7.833333492,4.400757313,6,0,2003
7,ESDTP,100,12,1,11,0,2,0,2003
7,ESDTP,100,12,2,5.333333492,5.773502827,3,0,2003
7,ESDTP,100,13,1,4,2.309401035,7,0,2003
7,ESDTP,100,99,1,13.71428585,3.545621157,7,0,2003
7,RL,101,1,1,11.83333302,2.639444351,6,13,2003
7,RL,101,1,2,7.666666508,4.412104607,6,13,2003
7,RL,101,2,1,16,3.8078866,5,13,2003
7,RL,101,2,2,11.39999962,8.111720085,5,13,2003
7,RL,101,3,1,8,1.870828748,5,13,2003
7,RL,101,3,2,12.39999962,8.264381409,5,13,2003
7,RL,101,4,1,14,3.741657495,5,13,2003
7,RL,101,4,2,15.39999962,3.209361315,5,13,2003
7,RL,101,5,1,8,4.830459118,4,13,2003
7,RL,101,5,2,14.5,3.415650368,4,13,2003
7,RL,101,6,1,5,3.214550257,7,13,2003
7,RL,101,6,2,11.14285755,5.45980978,7,13,2003
7,RL,101,7,1,16.79999924,1.788854361,5,13,2003
7,RL,101,7,2,17.60000038,2.880972147,5,13,2003
7,RL,101,8,1,11.75,1.707825184,4,13,2003
7,RL,101,8,2,11.39999962,6.066300392,5,13,2003
7,RL,101,9,1,17.5714283,2.299068213,7,13,2003
7,RL,101,9,2,16.7142849,3.199702263,7,13,2003
7,RL,101,10,1,9.600000381,4.929502964,5,13,2003
7,RL,101,10,2,10.60000038,5.2249403,5,13,2003
7,RL,101,11,1,19.1428566,0.899735391,7,13,2003
7,RL,101,11,2,19.4285717,0.975900054,7,13,2003
7,RL,101,12,1,7.5,6.534523487,6,13,2003
7,RL,101,12,2,17.20000076,1.643167615,5,13,2003
7,RL,101,13,1,10.4285717,3.73528862,7,13,2003
7,RL,101,99,1,11.66666698,4.844240665,6,13,2003
7,EÜRP,102,1,1,7.75,2.061552763,4,2.2,2003
7,EÜRP,102,1,2,9.25,2.62995553,4,2.2,2003
7,EÜRP,102,2,1,13,1.414213538,2,2.2,2003
7,EÜRP,102,2,2,4,1.414213538,2,2.2,2003
7,EÜRP,102,3,1,6.5,2.121320248,2,2.2,2003
7,EÜRP,102,3,2,11,4.242640495,2,2.2,2003
7,EÜRP,102,4,1,12.33333302,6.027713776,3,2.2,2003
7,EÜRP,102,4,2,13.66666698,3.785938978,3,2.2,2003
7,EÜRP,102,5,1,10.5,0.707106769,2,2.2,2003
7,EÜRP,102,5,2,3,0,2,2.2,2003
7,EÜRP,102,6,1,3.166666746,2.401388407,6,2.2,2003
7,EÜRP,102,6,2,10.19999981,6.685805798,5,2.2,2003
7,EÜRP,102,7,1,8,NA,1,2.2,2003
7,EÜRP,102,7,2,10,2.828427076,2,2.2,2003
7,EÜRP,102,8,1,14,NA,1,2.2,2003
7,EÜRP,102,8,2,2.5,0.707106769,2,2.2,2003
7,EÜRP,102,9,1,3.333333254,1.861898661,6,2.2,2003
7,EÜRP,102,9,2,14.66666698,5.125101566,6,2.2,2003
7,EÜRP,102,10,1,7.5,4.949747562,2,2.2,2003
7,EÜRP,102,10,2,8,7.07106781,2,2.2,2003
7,EÜRP,102,11,1,4.166666508,2.136976004,6,2.2,2003
7,EÜRP,102,11,2,8.833333015,4.020779133,6,2.2,2003
7,EÜRP,102,12,1,9.25,4.92442894,4,2.2,2003
7,EÜRP,102,12,2,7,7,3,2.2,2003
7,EÜRP,102,13,1,8.285714149,4.820590973,7,2.2,2003
7,EÜRP,102,99,1,13.83333302,4.167333126,6,2.2,2003
75,EDU,103,1,1,13.125,2.971553087,40,1.3,2003
75,EDU,103,1,2,7.447368622,3.803962231,38,1.3,2003
75,EDU,103,2,1,18.9069767,1.94952929,43,1.3,2003
75,EDU,103,2,2,16.1162796,5.350608826,43,1.3,2003
75,EDU,103,4,1,2.875,2.344524384,40,1.3,2003
75,EDU,103,4,2,13.70270252,5.446022511,37,1.3,2003
75,EDU,103,5,1,11.8717947,3.728831291,39,1.3,2003
75,EDU,103,5,2,6.342105389,4.048865795,38,1.3,2003
75,EDU,103,12,1,7.94594574,4.371282101,37,1.3,2003
75,EDU,103,12,2,7.97297287,4.935621738,37,1.3,2003
75,EDU,103,13,1,17.45000076,2.500769138,40,1.3,2003
75,EDU,103,19,1,16.82500076,3.373254538,40,1.3,2003
75,EDU,103,19,2,14.28947353,5.14076376,38,1.3,2003
75,EDU,103,22,1,10.8648653,3.154909372,37,1.3,2003
75,EDU,103,22,2,7.289473534,4.330332279,38,1.3,2003
75,EDU,103,99,1,18.375,2.618352413,40,1.3,2003
57,Enh,104,1,1,3.799999952,3.752776861,25,2.4,2001
57,Enh,104,1,2,13.07999992,6.330613613,25,2.4,2001
57,Enh,104,2,1,3.458333254,1.887698531,24,2.4,2001
57,Enh,104,2,2,11.79166698,5.963506222,24,2.4,2001
57,Enh,104,5,1,2.359999895,1.7048949,25,2.4,2001
57,Enh,104,5,2,17.39999962,2.483277321,25,2.4,2001
57,Enh,104,12,1,9.772727013,5.450485706,22,2.4,2001
57,Enh,104,12,2,11.04545498,4.391304016,22,2.4,2001
57,Enh,104,13,1,2.279999971,1.30766964,25,2.4,2001
57,Enh,104,17,1,16.27272797,4.6719203,22,2.4,2001
57,Enh,104,17,2,15.72727299,3.692744732,22,2.4,2001
57,Enh,104,19,1,2.5,1.793708801,24,2.4,2001
57,Enh,104,19,2,16.04166603,2.85107398,24,2.4,2001
57,Enh,104,23,1,16.25,4.75588274,20,2.4,2001
57,Enh,104,23,2,14.68421078,4.32117033,19,2.4,2001
57,Enh,104,24,1,17.43478203,3.917630196,23,2.4,2001
57,Enh,104,24,2,17.13043404,2.784769535,23,2.4,2001
57,Enh,104,99,1,13.590909,5.569124699,22,2.4,2001
56,EDI,105,1,1,12.5,3.415650368,4,2.6,2001
56,EDI,105,1,2,10.75,5.619904995,4,2.6,2001
56,EDI,105,2,1,9.25,4.991659641,4,2.6,2001
56,EDI,105,2,2,9.75,4.573474407,4,2.6,2001
56,EDI,105,4,1,19.5,0.577350259,4,2.6,2001
56,EDI,105,4,2,18.5,2.380476236,4,2.6,2001
56,EDI,105,5,1,9,3.829708338,4,2.6,2001
56,EDI,105,5,2,11,2.160246849,4,2.6,2001
56,EDI,105,12,1,6.25,1.707825184,4,2.6,2001
56,EDI,105,12,2,12.75,1.258305788,4,2.6,2001
56,EDI,105,13,1,14.5,3.696845531,4,2.6,2001
56,EDI,105,19,1,5.5,2.081665993,4,2.6,2001
56,EDI,105,19,2,13.75,2.217355728,4,2.6,2001
56,EDI,105,21,1,5,3.464101553,3,2.6,2001
56,EDI,105,21,2,13.75,2.872281313,4,2.6,2001
56,EDI,105,22,1,16.75,2.217355728,4,2.6,2001
56,EDI,105,22,2,13.5,5.322906494,4,2.6,2001
56,EDI,105,99,1,9.5,5.744562626,4,2.6,2001
7,Isam,106,1,1,12.83333302,2.994439363,6,7.3,2003
7,Isam,106,1,2,12,3.521363258,6,7.3,2003
7,Isam,106,2,1,14.60000038,2.302172899,5,7.3,2003
7,Isam,106,2,2,10.60000038,4.335896492,5,7.3,2003
7,Isam,106,3,1,16.20000076,2.280350924,5,7.3,2003
7,Isam,106,3,2,15.80000019,1.923538446,5,7.3,2003
7,Isam,106,4,1,17,2.449489832,5,7.3,2003
7,Isam,106,4,2,17.20000076,1.643167615,5,7.3,2003
7,Isam,106,5,1,13,4.242640495,4,7.3,2003
7,Isam,106,5,2,8.75,6.898067474,4,7.3,2003
7,Isam,106,6,1,17.8571434,1.676163435,7,7.3,2003
7,Isam,106,6,2,17.4285717,1.618347168,7,7.3,2003
7,Isam,106,7,1,7.400000095,3.911521435,5,7.3,2003
7,Isam,106,7,2,11.80000019,6.833739758,5,7.3,2003
7,Isam,106,8,1,7.599999905,5.319774628,5,7.3,2003
7,Isam,106,8,2,8.399999619,4.722287655,5,7.3,2003
7,Isam,106,9,1,19.1428566,1.214985847,7,7.3,2003
7,Isam,106,9,2,19,1.154700518,7,7.3,2003
7,Isam,106,10,1,6.599999905,2.880972147,5,7.3,2003
7,Isam,106,10,2,14.39999962,4.615192413,5,7.3,2003
7,Isam,106,11,1,8.428571701,2.87849164,7,7.3,2003
7,Isam,106,11,2,9.857142448,3.625307798,7,7.3,2003
7,Isam,106,12,1,10.5,3.834057808,6,7.3,2003
7,Isam,106,12,2,12.83333302,5.036533356,6,7.3,2003
7,Isam,106,13,1,14.14285755,2.035400867,7,7.3,2003
7,Isam,106,99,1,11.4285717,4.391550541,7,7.3,2003
75,EVP,110,1,1,9.454545021,1.501232743,44,2.3,2003
75,EVP,110,1,2,8.904762268,3.836980104,42,2.3,2003
75,EVP,110,2,1,15.40425491,3.221257925,47,2.3,2003
75,EVP,110,2,2,16,3.162277699,47,2.3,2003
75,EVP,110,4,1,9.899999619,2.609646797,40,2.3,2003
75,EVP,110,4,2,8.540540695,3.693798065,37,2.3,2003
75,EVP,110,5,1,8.558139801,2.710669518,43,2.3,2003
75,EVP,110,5,2,10.92682934,3.212399721,41,2.3,2003
75,EVP,110,12,1,9.358974457,2.690012455,39,2.3,2003
75,EVP,110,12,2,7.512820721,3.267638683,39,2.3,2003
75,EVP,110,13,1,10.35714245,2.272008181,42,2.3,2003
75,EVP,110,19,1,9.024390221,3.069916964,41,2.3,2003
75,EVP,110,19,2,10.68292713,3.849928617,41,2.3,2003
75,EVP,110,22,1,10.069767,2.433842182,43,2.3,2003
75,EVP,110,22,2,8.372093201,3.498457193,43,2.3,2003
75,EVP,110,99,1,12.04761887,3.622102737,42,2.3,2003
65,Green,111,1,1,4.86956501,2.082826138,46,1.1,2001
65,Green,111,1,2,11.24444485,5.130814075,45,1.1,2001
65,Green,111,2,1,3.354166746,2.047204494,48,1.1,2001
65,Green,111,2,2,14.23913002,4.967381477,46,1.1,2001
65,Green,111,5,1,1.711538434,1.459741235,52,1.1,2001
65,Green,111,5,2,19.42000008,0.927801907,50,1.1,2001
65,Green,111,12,1,9.531914711,4.471411705,47,1.1,2001
65,Green,111,12,2,10.68888855,3.854290485,45,1.1,2001
65,Green,111,13,1,4.018518448,1.710023046,54,1.1,2001
65,Green,111,17,1,14.652174,5.156301022,46,1.1,2001
65,Green,111,17,2,13.73913002,5.187312603,46,1.1,2001
65,Green,111,19,1,3.25,1.780889869,52,1.1,2001
65,Green,111,19,2,13.61999989,5.070482731,50,1.1,2001
65,Green,111,22,1,5.920000076,2.275333643,50,1.1,2001
65,Green,111,22,2,11.22449017,4.865975857,49,1.1,2001
65,Green,111,23,1,5.666666508,3.159705639,42,1.1,2001
65,Green,111,23,2,12.09756088,4.40343523,41,1.1,2001
65,Green,111,24,1,5.666666508,2.520835161,48,1.1,2001
65,Green,111,24,2,12.73333359,4.047445774,45,1.1,2001
